gama1,gama2,beta1,beta2,N1,N2,mn,Fn,kesai,an,E,nu,Pmax,a_len
2.0329479632199243,2.8296027795903287,-14.240280432014478,-27.063191577484897,19,53,5.085986465824964,23867.594237767807,-1.601965891355876,23.61803029935411,219061.1761258135,0.34115957688840703,734.3403305731996,39.393659416909166
2.3310451010836717,6.4688301437440066,24.84729978353117,-21.715299773350985,24,81,3.406671722756554,35711.88489355365,5.165803744143567,24.524589285058177,194243.92627636428,0.20197042642040977,895.1849641571575,32.545714753013215
4.545433020541137,5.39429969712809,-19.66556019560435,7.4742586007550855,27,48,2.964335250439232,61689.77709713191,-1.6517863392999015,23.491242946735774,209237.20127209264,0.34655366827148104,1251.3089079501815,48.51712139904167
2.3456524455158854,5.929983922259802,10.984990391530275,-26.93688629429779,39,66,5.4775632404286885,61738.85072467757,-7.231673817693968,23.661091466919004,207856.74533759395,0.24672829758321668,877.8075194511075,33.916749063748526
3.6373038194332685,4.339217824998258,-10.718830135797806,27.316396603364247,27,64,7.828494662203167,41265.71648521283,9.155135352580132,22.341973439554444,199421.59784101986,0.20037815628745032,780.0627151755518,26.362643673092204
2.9925993420153194,2.5485553838762147,-28.728725699779332,3.1441874291390732,19,40,4.800497571950323,80170.68793832502,4.551723820769427,20.66978354129549,197661.39602515427,0.2871260673957099,1380.8180821841934,38.46230813864793
0.5362179397971092,5.931393586371733,23.335706055981632,8.538252566268376,18,50,6.676160739225626,65412.96907761849,-5.475899694943431,24.840369581392743,185556.10296889782,0.30801152164921203,976.4888072749917,38.59905224586872
1.6606979696510056,5.710246161321552,8.882812726764172,25.29944485209684,26,85,6.641444602853809,95407.90401988867,-3.7937713418917873,22.588777696258873,210013.1148019641,0.3202093319394045,867.2593782480798,65.56438374062324
2.16376503277194,7.4496147478432775,3.843568496092068,-20.103020881667803,27,44,6.107788537215846,88716.61817619194,2.440655087872978,22.1798309236892,183566.43305908501,0.3191763270905615,856.8031495844194,70.31251869232943
2.9527400584377963,5.985915213340414,-9.11531237820379,-5.78411828611123,35,62,2.67334757027619,41307.44403644638,-5.232938979194598,22.021932463216828,217272.83655727722,0.23088518690223714,1364.229725362684,26.005261776297328
2.001910005180165,6.5001131829607735,24.53826993886387,-27.21273794423894,27,89,3.7194082828986925,43593.01766798192,0.4243894306339495,21.945115764132087,196263.02793979924,0.3115319510025974,758.6141343503982,52.380386045620625
2.5741892560269157,7.166989384445515,-15.719607537028255,22.161787452663468,18,83,3.090199502504884,10571.712041735207,-3.0474869208438555,21.23025851451687,191146.61153095812,0.281849950131571,729.7821443140389,26.29945441549321
2.090561676842859,5.594825894323306,26.42017644583254,18.502698021833403,26,45,6.423531107254853,35942.36233768566,1.0728895730676076,24.783159779853165,202252.67325714687,0.3630312499129447,583.1815401040598,54.24654938121852
2.0219813163247324,2.054778839806766,13.569416028418772,4.2802781448774425,22,51,4.181961327890168,97681.90972390254,8.980853477588749,24.845168677936748,215354.6458538829,0.26083627484353283,1947.0450846524486,25.09581611630679
3.8116258050080987,4.602714620849877,-20.160664047999482,-16.441525455394675,18,71,5.641694379819324,47149.74354808214,-1.1173086130813434,22.039393347741374,191038.5384958455,0.391189911951904,806.590908162091,52.83037573636347
0.28204477635028813,3.7561937964453773,-27.482813171590067,-10.67585096549741,18,72,3.184727466202346,13294.324669936612,5.73202491899778,19.599405104665152,208393.41693634208,0.29345568240636205,1014.743409510401,17.320807861888753
4.900306571366563,4.931776559829134,17.862270033628278,10.826979036611853,19,48,5.774313197164796,66725.09920090187,2.7027114843329727,19.791225333219586,199749.31971591635,0.2749416508721602,1054.0754594951447,54.9767998109604
2.0434398788112436,3.2981800237481362,-5.734982723557266,16.313306349620582,37,73,2.3370607710126574,20789.08892447305,1.7563968787563553,21.52798329735103,190340.54185154996,0.31865542531649577,833.7624339038025,34.50382638190421
4.209480543042887,7.554855769710034,-12.156780445124866,17.793680081981712,33,58,2.803281486843054,36580.00464224606,1.999592505985488,21.354276577931074,189685.70226246424,0.2637020352160683,947.5989714412283,42.931916991302444
